"","age.resp","books.per.year"
"8861",19,60
"8862",57,10
"8863",54,10
"8864",45,52
"8865",29,25
"8866",29,40
"8867",56,25
"8868",53,110
"8869",80,100
"8870",52,40
"8871",23,10
"8872",55,250
"8873",42,40
"8874",48,45
"8875",61,20
"8876",29,35
"8877",51,15
"8878",57,40
"8879",47,20
"8880",48,20
"8881",47,25
"8882",53,15
"8883",68,30
"8884",62,50
"8885",69,30
"8886",20,35
"8887",25,30
"8888",59,20
"8889",46,20
"8890",61,10
"8891",56,25
"8892",63,52
"8893",56,70
"8894",32,30
"8895",23,30
"8896",69,50
"8897",53,75
"8898",55,20
"8899",23,70
"8900",63,15
"8901",70,25
"8902",71,10
"8903",61,60
"8904",46,20
"8905",52,12
"8906",70,25
"8907",65,40
"8908",67,40
"8909",79,30
"8910",74,20
"8911",52,20
"8912",52,70
"8913",59,15
"8914",78,16
"8915",69,40
"8916",52,20
"8917",58,15
"8918",17,15
"8919",61,6
"8920",72,25
"8921",46,15
"8922",58,40
"8923",55,50
"8924",46,36
"8925",55,5
"8926",16,104
"8927",77,24
"8928",50,100
"8929",36,20
"8930",70,200
"8931",68,60
"8932",70,40
"8933",61,15
"8934",47,30
"8935",30,25
"8936",54,25
"8937",43,50
"8938",46,20
"8939",54,40
"8940",38,20
"8941",43,50
"8942",66,4
"8943",55,30
"8944",63,20
"8945",57,55
"8946",55,15
"8947",26,20
"8948",43,4
"8949",63,35
"8950",20,8
"8951",28,60
"8952",70,30
"8953",50,40
"8954",26,25
"8955",51,75
"8956",84,24
"8957",21,30
"8958",33,25
"8959",65,25
"8960",74,10
"8961",75,50
"8962",70,25
"8963",50,20
"8964",37,400
"8965",18,60
"8966",75,20
"8967",51,20
"8968",58,30
"8969",64,150
"8970",54,15
"8971",16,45
"8972",29,40
"8973",33,25
"8974",75,25
"8975",58,10
"8976",62,20
"8977",49,15
"8978",57,24
"8979",66,20
"8980",27,10
"8981",53,50
"8982",66,150
"8983",65,10
"8984",52,75
"8985",57,15
"8986",67,125
"8987",64,65
"8988",25,68
"8989",60,10
"8990",55,20
"8991",67,110
"8992",68,6
"8993",35,12
"8994",23,7
"8995",30,10
"8996",60,6
"8997",75,200
"8998",42,12
"8999",59,20
"9000",54,60
"9001",61,152
"9002",40,36
"9003",35,11
"9004",39,20
"9005",59,6
"9006",65,20
"9007",38,75
"9008",65,200
"9009",60,90
"9010",52,35
"9011",56,40
"9012",50,6
"9013",24,10
"9014",54,65
"9015",60,100
"9016",35,70
"9017",66,60
"9018",28,25
"9019",45,40
"9020",54,50
"9021",63,20
"9022",65,10
"9023",28,40
"9024",52,25
"9025",34,350
"9026",23,40
"9027",67,30
"9028",63,10
"9029",37,20
"9030",62,6
"9031",48,40
"9032",58,6
"9033",55,15
"9034",60,20
"9035",66,30
"9036",39,10
"9037",19,20
"9038",31,50
"9039",29,50
"9040",56,40
"9041",28,15
"9042",54,50
"9043",61,100
"9044",68,15
"9045",64,25
"9046",58,12
"9047",41,50
"9048",37,40
"9049",59,12
"9050",28,100
"9051",32,60
"9052",53,50
"9053",61,40
"9054",64,120
"9055",64,15
"9056",46,60
"9057",16,10
"9058",52,89
"9059",39,30
"9060",68,20
"9061",26,50
"9062",33,12
"9063",61,52
"9064",50,50
"9065",65,25
"9066",62,25
"9067",38,50
"9068",65,25
"9069",61,50
"9070",55,15
"9071",67,100
"9072",54,12
"9073",42,40
"9074",56,50
"9075",24,35
"9076",41,4
"9077",37,8
"9078",41,40
"9079",78,38
"9080",58,10
"9081",64,60
"9082",73,20
"9083",67,15
"9084",70,50
"9085",65,20
"9086",64,20
"9087",59,25
"9088",36,50
"9089",21,12
"9090",49,24
"9091",83,4
"9092",60,10
"9093",72,40
"9094",54,25
"9095",67,40
"9096",17,25
"9097",64,52
"9098",19,50
"9099",59,30
"9100",55,50
"9101",69,9
"9102",22,75
"9103",78,50
"9104",60,60
"9105",85,30
"9106",50,15
"9107",53,12
"9108",67,20
"9109",50,25
"9110",60,10
"9111",36,10
"9112",70,100
"9113",61,15
"9114",19,40
"9115",47,10
"9116",17,20
"9117",47,30
"9118",67,25
"9119",64,30
"9120",65,75
"9121",57,5
"9122",47,30
"9123",42,50
"9124",42,30
"9125",44,20
"9126",68,6
"9127",68,35
"9128",48,75
"9129",20,40
"9130",72,20
"9131",41,12
"9132",59,40
"9133",25,25
"9134",70,200
"9135",49,5
"9136",48,75
"9137",46,40
"9138",55,21
"9139",67,50
"9140",42,15
"9141",63,15
"9142",54,5
"9143",54,100
"9144",67,40
"9145",34,20
"9146",31,80
"9147",61,35
"9148",24,15
"9149",61,90
"9150",26,8
"9151",62,10
"9152",53,6
"9153",63,52
"9154",66,12
"9155",68,50
"9156",29,50
"9157",61,40
"9158",27,30
"9159",76,75
"9160",31,10
"9161",57,15
"9162",39,50
"9163",35,10
"9164",40,100
"9165",58,20
"9166",49,30
"9167",65,40
"9168",56,50
"9169",62,50
"9170",51,100
"9171",47,30
"9172",58,25
"9173",51,40
"9174",56,40
"9175",22,10
"9176",63,60
"9177",59,50
"9178",57,10
"9179",29,25
"9180",58,30
"9181",67,35
"9182",62,5
"9183",53,55
"9184",73,10
"9185",65,20
"9186",51,30
"9187",71,10
"9188",69,70
"9189",31,10
"9190",57,40
"9191",48,20
"9192",46,6
"9193",67,50
"9194",49,20
"9195",32,25
"9196",56,20
"9197",57,30
"9198",52,45
"9199",42,70
"9200",69,20
"9201",59,50
"9202",51,20
"9203",39,25
"9204",60,30
"9205",36,150
"9206",25,25
"9207",61,80
"9208",75,12
"9209",69,25
"9210",68,300
"9211",47,120
"9212",75,5
"9213",30,6
"9214",44,15
"9215",27,55
"9216",47,15
"9217",63,30
"9218",35,15
"9219",28,12
"9220",59,25
"9221",78,40
"9222",53,20
"9223",49,30
"9224",27,15
"9225",75,20
"9226",61,25
"9227",62,10
"9228",23,30
"9229",51,18
"9230",25,10
"9231",31,10
"9232",42,24
"9233",42,12
"9234",45,12
"9235",50,25
"9236",48,60
"9237",60,40
"9238",26,100
"9239",29,30
"9240",51,30
"9241",45,35
"9242",59,80
"9243",64,20
"9244",23,4
"9245",31,120
"9246",34,70
"9247",62,10
"9248",48,40
"9249",68,130
"9250",40,10
"9251",58,10
"9252",42,20
"9253",67,12
"9254",65,20
"9255",70,50
"9256",33,75
"9257",61,60
"9258",52,75
"9259",64,15
"9260",68,40
"9261",63,50
"9262",29,100
"9263",34,100
"9264",49,20
"9265",66,50
"9266",52,25
"9267",16,11
"9268",60,100
"9269",27,65
"9270",61,12
"9271",57,50
"9272",74,40
"9273",24,30
"9274",68,35
"9275",55,50
"9276",71,25
"9277",47,60
"9278",58,15
"9279",66,20
"9280",72,40
"9281",60,6
"9282",43,15
"9283",55,20
"9284",64,60
"9285",48,12
"9286",59,5
"9287",70,25
"9288",75,15
"9289",78,10
"9290",34,65
"9291",48,15
"9292",35,20
"9293",20,25
"9294",68,50
"9295",25,35
"9296",66,40
"9297",70,12
"9298",38,50
"9299",46,10
"9300",68,30
"9301",53,40
"9302",43,60
"9303",53,25
"9304",53,12
"9305",48,60
"9306",71,40
"9307",57,25
"9308",71,15
"9309",59,45
"9310",52,8
"9311",48,18
"9312",62,25
"9313",62,45
"9314",23,26
"9315",65,300
"9316",75,73
"9317",24,100
"9318",38,50
"9319",52,52
"9320",66,15
"9321",30,50
"9322",65,8
"9323",70,15
"9324",72,60
"9325",44,12
"9326",52,40
"9327",66,12
"9328",43,35
"9329",22,24
"9330",53,40
"9331",72,10
"9332",61,10
"9333",66,4
"9334",25,90
"9335",53,40
"9336",57,10
"9337",46,24
"9338",53,20
"9339",49,30
"9340",82,30
"9341",55,52
"9342",65,30
"9343",57,55
"9344",32,15
"9345",20,55
"9346",56,40
"9347",71,12
"9348",67,10
"9349",43,48
"9350",61,35
"9351",51,300
"9352",69,10
"9353",64,30
"9354",49,100
"9355",27,20
"9356",22,16
"9357",58,40
"9358",60,40
"9359",51,10
"9360",69,25
"9361",46,20
"9362",63,50
"9363",56,40
"9364",38,50
"9365",54,20
"9366",19,25
"9367",68,50
"9368",65,60
"9369",53,50
"9370",47,15
"9371",37,30
"9372",59,5
"9373",63,25
"9374",30,12
"9375",68,40
"9376",50,40
"9377",61,50
"9378",60,30
"9379",62,30
"9380",68,20
"9381",23,12
"9382",69,130
"9383",20,6
"9384",52,75
"9385",76,4
"9386",52,25
"9387",62,50
"9388",53,10
"9389",67,10
"9390",67,30
"9391",65,30
"9392",30,130
"9393",53,15
"9394",45,60
"9395",31,30
"9396",65,25
"9397",64,12
"9398",47,15
"9399",62,20
"9400",67,100
"9401",63,15
"9402",64,15
"9403",58,30
"9404",66,25
"9405",67,100
"9406",25,5
"9407",57,50
"9408",69,100
"9409",58,35
"9410",65,20
"9411",64,10
"9412",62,10
"9413",64,50
"9414",27,50
"9415",62,30
"9416",30,6
"9417",77,15
"9418",47,15
"9419",17,44
"9420",43,20
"9421",50,9
"9422",30,60
"9423",45,75
"9424",58,40
"9425",61,60
"9426",55,40
"9427",32,50
"9428",49,15
"9429",26,8
"9430",47,30
"9431",20,12
"9432",23,20
"9433",58,15
"9434",54,25
"9435",67,12
"9436",51,25
"9437",29,60
"9438",65,150
"9439",42,50
"9440",52,30
"9441",23,40
"9442",45,50
"9443",57,15
"9444",59,45
"9445",54,10
"9446",37,10
"9447",57,40
"9448",40,10
"9449",60,70
"9450",66,50
"9451",29,16
"9452",62,15
"9453",68,400
"9454",65,45
"9455",57,14
"9456",47,20
"9457",64,15
"9458",54,10
"9459",52,14
"9460",34,10
"9461",62,60
"9462",46,30
"9463",31,15
"9464",56,45
"9465",24,53
"9466",46,45
"9467",54,20
"9468",53,40
"9469",52,25
"9470",69,25
"9471",45,10
"9472",60,30
"9473",67,15
"9474",51,6
"9475",55,15
"9476",42,6
"9477",48,10
"9478",43,30
"9479",47,30
"9480",67,60
"9481",47,140
"9482",53,6
"9483",68,100
"9484",27,15
"9485",36,15
"9486",68,10
"9487",48,200
"9488",64,20
"9489",36,12
"9490",22,40
"9491",70,30
"9492",60,20
"9493",51,30
"9494",62,100
"9495",49,150
"9496",49,5
"9497",57,150
"9498",50,60
"9499",59,20
"9500",29,50
"9501",34,40
"9502",36,10
"9503",43,125
"9504",40,15
"9505",33,30
"9506",56,10
"9507",63,25
"9508",69,10
"9509",38,25
"9510",52,250
"9511",59,5
"9512",59,50
"9513",36,40
"9514",58,8
"9515",64,20
"9516",24,7
"9517",66,100
"9518",68,6
"9519",53,60
"9520",64,25
"9521",75,30
"9522",64,20
"9523",33,20
"9524",66,25
"9525",70,20
"9526",36,40
"9527",68,50
"9528",49,52
"9529",26,15
"9530",65,5
"9531",63,5
"9532",67,5
"9533",65,25
"9534",62,35
"9535",62,15
"9536",50,75
"9537",68,18
"9538",54,15
"9539",43,25
"9540",62,4
"9541",59,12
"9542",54,15
"9543",27,52
"9544",74,7
"9545",22,100
"9546",56,100
"9547",58,40
"9548",24,30
"9549",54,70
"9550",69,70
"9551",16,33
"9552",41,30
"9553",37,75
"9554",66,20
"9555",45,15
"9556",65,40
"9557",64,12
"9558",73,12
"9559",27,25
"9560",69,6
"9561",65,20
"9562",40,20
"9563",46,15
"9564",72,20
"9565",24,15
"9566",57,12
"9567",57,20
"9568",58,50
"9569",64,15
"9570",31,10
"9571",62,8
"9572",62,10
"9573",70,8
"9574",76,10
"9575",68,20
"9576",67,125
"9577",65,50
"9578",58,45
"9579",48,8
"9580",32,104
"9581",58,50
"9582",67,15
"9583",35,12
"9584",54,30
"9585",80,20
"9586",35,75
"9587",30,12
"9588",44,50
"9589",51,35
"9590",49,80
"9591",61,50
"9592",31,12
"9593",24,25
"9594",54,75
"9595",26,30
"9596",65,60
"9597",58,40
"9598",49,50
"9599",42,20
"9600",56,50
"9601",66,18
"9602",54,4
"9603",50,12
"9604",54,40
"9605",78,50
"9606",52,30
"9607",62,65
"9608",53,20
"9609",59,8
"9610",27,12
"9611",51,10
"9612",38,25
"9613",52,10
"9614",56,65
"9615",58,12
"9616",72,7
"9617",51,40
"9618",57,60
"9619",62,30
"9620",82,75
"9621",69,40
"9622",56,30
"9623",46,20
"9624",65,10
"9625",73,15
"9626",19,15
"9627",40,15
"9628",36,10
"9629",72,20
"9630",70,16
"9631",67,100
"9632",73,45
"9633",46,8
"9634",20,15
"9635",52,13
"9636",50,12
"9637",68,12
"9638",71,50
"9639",61,70
"9640",80,60
"9641",55,3
"9642",56,30
"9643",58,10
"9644",53,20
"9645",57,10
"9646",43,200
"9647",69,60
"9648",63,250
"9649",55,3
"9650",60,25
"9651",56,50
"9652",47,40
"9653",39,15
"9654",57,15
"9655",26,10
"9656",45,120
"9657",50,30
"9658",40,56
"9659",45,6
"9660",56,50
"9661",57,40
"9662",55,30
"9663",46,10
"9664",57,80
"9665",49,8
"9666",52,25
"9667",21,30
"9668",53,20
"9669",58,50
"9670",56,30
"9671",60,30
"9672",77,100
"9673",57,45
"9674",64,20
"9675",70,40
"9676",68,12
"9677",17,30
"9678",86,15
"9679",65,10
"9680",66,40
"9681",23,25
"9682",24,10
"9683",47,30
"9684",56,12
"9685",54,20
"9686",49,25
"9687",28,12
"9688",50,20
"9689",59,200
"9690",55,15
"9691",38,50
"9692",71,10
"9693",62,20
"9694",67,40
"9695",49,100
"9696",30,12
"9697",75,30
"9698",79,40
"9699",39,12
"9700",58,40
"9701",59,20
"9702",67,30
"9703",59,25
"9704",66,24
"9705",69,20
"9706",33,6
"9707",21,20
"9708",31,15
"9709",35,10
"9710",44,120
"9711",27,35
"9712",24,30
"9713",61,120
"9714",68,80
"9715",72,25
"9716",36,4
"9717",65,30
"9718",65,5
"9719",58,20
"9720",83,10
"9721",41,30
"9722",24,40
"9723",73,125
"9724",65,24
"9725",68,7
"9726",52,30
"9727",63,10
"9728",69,60
"9729",64,18
"9730",47,24
"9731",60,6
"9732",23,5
"9733",65,45
"9734",60,30
"9735",55,45
"9736",54,20
"9737",59,30
"9738",78,15
"9739",66,30
"9740",57,5
"9741",33,20
"9742",64,40
"9743",22,6
"9744",57,75
"9745",46,10
"9746",36,6
"9747",68,20
"9748",29,40
"9749",51,11
"9750",56,75
"9751",45,12
"9752",65,50
"9753",47,30
"9754",46,7
"9755",69,15
"9756",62,20
"9757",64,25
"9758",42,6
"9759",69,25
"9760",52,25
"9761",62,75
"9762",57,6
"9763",52,10
"9764",71,22
"9765",54,20
"9766",72,10
"9767",47,50
"9768",44,25
"9769",61,20
"9770",51,100
"9771",57,20
"9772",59,12
"9773",56,50
"9774",68,100
"9775",58,5
"9776",82,40
"9777",56,18
"9778",52,20
"9779",27,6
"9780",57,30
"9781",52,25
"9782",64,15
"9783",84,10
"9784",48,52
"9785",40,100
"9786",63,50
"9787",23,50
"9788",68,12
"9789",26,15
"9790",57,12
"9791",67,40
"9792",72,25
"9793",66,15
"9794",54,50
"9795",47,52
"9796",66,20
"9797",63,10
"9798",53,25
"9799",67,50
"9800",50,52
"9801",59,20
"9802",56,55
"9803",44,15
"9804",70,100
"9805",43,10
"9806",34,80
"9807",60,20
"9808",54,6
"9809",22,20
"9810",37,8
"9811",54,12
"9812",58,50
"9813",51,45
"9814",65,25
"9815",56,20
"9816",27,9
"9817",71,25
"9818",26,5
"9819",59,30
"9820",67,40
"9821",56,10
"9822",74,40
"9823",31,6
"9824",68,30
"9825",72,20
"9826",55,2
"9827",34,50
"9828",64,50
"9829",65,20
"9830",38,5
"9831",60,8
"9832",31,60
"9833",54,8
"9834",30,8
"9835",67,15
"9836",78,4
"9837",57,30
"9838",53,20
"9839",52,8
"9840",56,50
"9841",24,10
"9842",42,100
"9843",56,250
"9844",50,8
"9845",75,150
"9846",59,20
"9847",26,12
"9848",29,15
"9849",59,10
"9850",65,12
"9851",73,30
"9852",54,50
"9853",73,20
"9854",73,18
"9855",75,20
"9856",49,12
"9857",66,65
"9858",69,10
"9859",42,60
"9860",65,25
"9861",30,50
"9862",45,100
"9863",65,20
"9864",23,20
"9865",58,75
"9866",26,60
"9867",30,20
"9868",49,15
"9869",61,10
"9870",61,15
"9871",55,30
"9872",56,150
"9873",57,20
"9874",22,25
"9875",58,30
"9876",43,50
"9877",34,15
"9878",45,30
"9879",69,20
"9880",25,15
"9881",66,40
"9882",27,10
"9883",54,25
"9884",26,24
"9885",23,23
"9886",53,7
"9887",61,40
"9888",25,100
"9889",66,25
"9890",65,30
"9891",48,12
"9892",63,40
"9893",46,52
"9894",65,50
"9895",47,35
"9896",44,20
"9897",52,30
"9898",49,14
"9899",63,70
"9900",62,15
"9901",23,15
"9902",64,35
"9903",40,20
"9904",60,30
"9905",60,25
"9906",22,30
"9907",60,120
"9908",62,70
"9909",59,75
"9910",72,5
"9911",16,45
"9912",25,80
"9913",44,30
"9914",26,60
"9915",50,20
"9916",78,30
"9917",50,40
"9918",47,5
"9919",65,20
"9920",79,20
"9921",36,45
"9922",37,20
"9923",73,20
"9924",52,30
"9925",50,4
"9926",62,20
"9927",64,60
"9928",43,20
"9929",82,40
"9930",46,20
"9931",52,18
"9932",69,60
"9933",55,20
"9934",64,6
"9935",59,30
"9936",53,35
"9937",21,25
"9938",73,30
"9939",67,30
"9940",28,200
"9941",42,130
"9942",64,15
"9943",56,6
"9944",58,80
"9945",79,20
"9946",25,20
"9947",34,70
"9948",66,100
"9949",67,20
"9950",42,10
"9951",67,8
"9952",64,45
"9953",51,35
"9954",66,30
"9955",31,10
"9956",55,12
"9957",74,12
"9958",56,30
"9959",55,40
"9960",43,30
"9961",28,20
"9962",64,50
"9963",56,250
"9964",50,50
"9965",50,50
"9966",35,30
"9967",60,15
"9968",54,50
"9969",20,20
"9970",68,100
"9971",61,15
"9972",31,5
"9973",54,65
"9974",65,4
"9975",68,20
"9976",56,65
"9977",68,35
"9978",70,150
"9979",60,50
"9980",44,15
"9981",26,25
"9982",52,225
"9983",16,30
"9984",47,50
"9985",51,30
"9986",73,25
"9987",68,40
"9988",71,100
"9989",82,15
"9990",53,20
"9991",59,180
"9992",52,30
"9993",75,15
"9994",37,30
"9995",68,50
"9996",69,30
"9997",69,12
"9998",23,30
"9999",68,15
"10000",59,30
"10001",56,2
"10002",35,30
"10003",48,300
"10004",80,50
"10005",38,24
"10006",51,10
"10007",45,20
"10008",61,20
"10009",54,60
"10010",58,40
"10011",54,50
"10012",25,40
"10013",50,60
"10014",61,10
"10015",61,100
"10016",61,8
"10017",51,12
"10018",65,20
"10019",63,20
"10020",61,20
"10021",29,20
"10022",37,60
"10023",49,45
"10024",48,20
"10025",44,30
"10026",28,30
"10027",58,20
"10028",51,10
"10029",42,30
"10030",56,60
"10031",52,20
"10032",59,15
"10033",25,25
"10034",66,30
"10035",38,7
"10036",23,15
"10037",40,25
"10038",66,30
"10039",25,45
"10040",66,12
"10041",46,15
"10042",69,12
"10043",66,40
"10044",62,20
"10045",64,5
"10046",17,30
"10047",68,25
"10048",42,10
"10049",38,50
"10050",66,6
"10051",46,160
"10052",65,15
"10053",63,8
"10054",35,10
"10055",57,115
"10056",27,20
"10057",49,20
"10058",55,80
"10059",63,10
"10060",19,7
"10061",59,6
"10062",21,40
"10063",74,20
"10064",27,40
"10065",83,30
"10066",45,300
"10067",33,30
"10068",48,50
"10069",56,10
"10070",40,4
"10071",65,20
"10072",70,40
"10073",63,5
"10074",57,8
"10075",47,20
"10076",66,5
"10077",58,80
"10078",47,6
"10079",26,35
"10080",53,10
"10081",30,10
"10082",47,55
"10083",29,80
"10084",52,7
"10085",29,25
"10086",65,15
"10087",72,30
"10088",71,25
"10089",60,15
"10090",57,20
"10091",47,15
"10092",66,50
"10093",54,6
"10094",64,50
"10095",62,8
"10096",38,75
"10097",42,30
"10098",50,60
"10099",55,30
"10100",66,20
"10101",58,15
"10102",65,30
"10103",64,40
"10104",28,20
"10105",73,20
"10106",61,15
"10107",60,9
"10108",35,100
"10109",69,20
"10110",60,50
"10111",79,20
"10112",47,30
"10113",54,30
"10114",27,25
"10115",76,100
"10116",18,20
"10117",70,40
"10118",24,30
"10119",49,25
"10120",33,9
"10121",17,50
"10122",67,50
"10123",40,50
"10124",52,50
"10125",30,15
"10126",31,30
"10127",45,15
"10128",44,30
"10129",45,15
"10130",76,6
"10131",53,30
"10132",35,20
"10133",66,15
"10134",46,35
"10135",27,35
"10136",66,20
"10137",37,15
"10138",62,25
"10139",64,35
"10140",57,10
"10141",63,50
"10142",28,48
"10143",53,45
"10144",66,15
"10145",63,70
"10146",62,50
"10147",39,150
"10148",54,80
"10149",63,50
"10150",52,12
"10151",63,75
"10152",48,10
"10153",64,55
"10154",51,10
"10155",54,20
"10156",66,10
"10157",66,55
"10158",55,60
"10159",40,120
"10160",43,15
"10161",57,30
"10162",55,45
"10163",59,25
"10164",62,80
"10165",62,20
"10166",66,100
"10167",66,7
"10168",50,20
"10169",74,10
"10170",68,50
"10171",62,50
"10172",59,20
"10173",23,15
"10174",30,12
"10175",44,25
"10176",38,20
"10177",42,10
"10178",62,8
"10179",69,30
"10180",57,5
"10181",78,12
"10182",62,25
"10183",32,11
"10184",19,20
"10185",45,16
"10186",71,40
"10187",45,30
"10188",23,8
"10189",27,20
"10190",37,52
"10191",63,10
"10192",50,50
"10193",51,150
"10194",59,25
"10195",59,60
"10196",64,10
"10197",38,13
"10198",57,60
"10199",45,6
"10200",69,14
"10201",50,200
"10202",54,10
"10203",18,12
"10204",52,30
"10205",34,18
"10206",40,50
"10207",55,36
"10208",57,25
"10209",80,100
"10210",74,25
"10211",55,55
"10212",44,25
"10213",18,8
"10214",47,20
"10215",79,15
"10216",22,20
"10217",62,15
"10218",18,50
"10219",73,100
"10220",56,35
"10221",51,25
"10222",76,40
"10223",65,30
"10224",55,20
"10225",55,30
"10226",60,15
"10227",67,80
"10228",19,60
"10229",38,60
"10230",23,30
"10231",34,100
"10232",31,15
"10233",30,50
"10234",25,5
"10235",61,25
"10236",27,20
"10237",37,50
"10238",72,50
"10239",67,12
"10240",66,35
"10241",56,40
"10242",52,50
"10243",56,100
"10244",72,50
"10245",70,8
"10246",58,10
"10247",26,30
"10248",64,15
"10249",65,25
"10250",16,200
"10251",31,200
"10252",28,40
"10253",53,50
"10254",73,20
"10255",28,10
"10256",50,20
"10257",55,20
"10258",46,50
"10259",52,150
"10260",27,25
"10261",30,50
"10262",20,15
"10263",55,30
"10264",66,150
"10265",69,10
"10266",74,25
"10267",36,30
"10268",42,40
"10269",63,25
"10270",69,33
"10271",37,4
"10272",59,120
"10273",66,20
"10274",42,12
"10275",50,1
"10276",56,25
"10277",54,40
"10278",60,20
"10279",66,20
"10280",45,30
"10281",23,30
"10282",69,25
"10283",69,12
"10284",51,30
"10285",53,10
"10286",54,6
"10287",49,15
"10288",30,20
"10289",59,50
"10290",33,15
"10291",44,60
"10292",37,65
"10293",66,50
"10294",50,8
"10295",64,60
"10296",42,20
"10297",61,12
"10298",54,35
"10299",58,25
"10300",64,35
"10301",56,40
"10302",56,60
"10303",58,10
"10304",30,40
"10305",49,50
"10306",64,60
"10307",22,15
"10308",17,70
"10309",66,25
"10310",31,10
"10311",53,10
"10312",77,100
"10313",48,15
"10314",68,25
"10315",59,20
"10316",60,30
"10317",34,30
"10318",44,12
"10319",68,15
"10320",65,10
"10321",49,60
"10322",63,15
"10323",45,30
"10324",48,10
"10325",39,14
"10326",72,15
"10327",55,50
"10328",64,15
"10329",29,52
"10330",63,15
"10331",67,50
"10332",63,150
"10333",53,30
"10334",61,80
"10335",66,20
"10336",65,45
"10337",36,4
"10338",67,20
"10339",61,75
"10340",56,20
"10341",66,20
"10342",57,20
"10343",76,12
"10344",58,26
"10345",57,8
"10346",61,8
"10347",39,18
"10348",40,30
"10349",39,25
"10350",70,14
"10351",67,75
"10352",48,60
"10353",63,40
"10354",44,65
"10355",66,15
"10356",61,25
"10357",65,60
"10358",67,18
"10359",60,50
"10360",50,12
"10361",54,6
"10362",23,75
"10363",52,10
"10364",21,250
"10365",39,20
"10366",66,10
"10367",62,30
"10368",64,40
"10369",46,52
"10370",25,20
"10371",65,150
"10372",57,15
"10373",40,30
"10374",23,41
"10375",62,33
"10376",51,30
"10377",40,20
"10378",60,70
"10379",56,200
"10380",47,10
"10381",68,23
"10382",57,25
"10383",50,20
"10384",39,6
"10385",28,4
"10386",61,25
"10387",45,50
"10388",68,75
"10389",63,10
"10390",55,20
"10391",63,30
"10392",66,45
"10393",74,12
"10394",47,50
"10395",59,20
"10396",44,35
"10397",16,100
"10398",80,20
"10399",36,20
"10400",45,6
"10401",23,8
"10402",63,12
"10403",51,30
"10404",65,40
"10405",30,50
"10406",55,600
"10407",69,50
"10408",63,50
"10409",76,14
"10410",76,30
"10411",32,25
"10412",53,6
"10413",72,15
"10414",34,5
"10415",57,20
"10416",67,15
"10417",72,25
"10418",66,20
"10419",38,35
"10420",37,40
"10421",58,20
"10422",37,40
"10423",47,5
"10424",57,30
"10425",21,10
"10426",29,40
"10427",60,25
"10428",27,45
"10429",65,100
"10430",50,10
"10431",18,4
"10432",76,20
"10433",54,25
"10434",63,40
"10435",52,25
"10436",36,20
"10437",63,10
"10438",70,100
"10439",34,10
"10440",73,10
"10441",75,40
"10442",67,200
"10443",46,26
"10444",69,36
"10445",22,12
"10446",59,25
"10447",64,10
"10448",47,15
"10449",57,10
"10450",31,24
"10451",18,28
"10452",28,16
"10453",61,30
"10454",66,45
"10455",59,15
"10456",19,40
"10457",66,200
"10458",63,17
"10459",56,40
"10460",72,15
"10461",52,16
"10462",41,10
"10463",37,33
"10464",68,15
"10465",57,170
"10466",51,50
"10467",66,10
"10468",61,8
"10469",28,20
"10470",30,10
"10471",37,70
"10472",63,12
"10473",66,3
"10474",66,40
"10475",47,24
"10476",27,10
"10477",71,30
"10478",60,25
"10479",74,20
"10480",50,10
"10481",64,12
"10482",55,15
"10483",66,15
"10484",24,8
"10485",59,15
"10486",59,50
"10487",67,30
"10488",55,50
"10489",56,50
"10490",33,10
"10491",64,40
"10492",31,20
"10493",54,20
"10494",48,100
"10495",68,50
"10496",39,60
"10497",66,45
"10498",51,10
"10499",66,50
"10500",69,15
"10501",66,25
"10502",61,52
"10503",47,20
"10504",64,28
"10505",52,5
"10506",69,10
"10507",58,8
"10508",66,6
"10509",58,12
"10510",59,24
"10511",38,10
"10512",57,140
"10513",64,120
"10514",22,20
"10515",52,20
"10516",72,27
"10517",54,5
"10518",66,15
"10519",57,9
"10520",53,30
"10521",79,9
"10522",68,40
"10523",53,20
"10524",35,25
"10525",55,25
"10526",72,30
"10527",56,40
"10528",69,20
"10529",28,12
"10530",73,25
"10531",55,12
"10532",38,10
"10533",23,12
"10534",51,20
"10535",56,30
"10536",58,50
"10537",68,5
"10538",42,36
"10539",61,18
"10540",59,12
"10541",71,15
"10542",51,20
"10543",38,25
"10544",67,25
"10545",72,60
"10546",55,10
"10547",43,20
"10548",68,30
"10549",21,25
"10550",59,15
"10551",56,20
"10552",67,20
"10553",67,50
"10554",41,75
"10555",30,12
"10556",49,90
"10557",39,50
"10558",54,20
"10559",53,30
"10560",32,80
"10561",21,20
"10562",54,24
"10563",34,6
"10564",62,60
"10565",65,25
"10566",52,6
"10567",73,25
"10568",70,90
"10569",65,60
"10570",57,10
"10571",46,40
"10572",33,50
"10573",69,75
"10574",37,6
"10575",68,18
"10576",43,36
"10577",60,12
"10578",34,100
"10579",16,10
"10580",28,40
"10581",41,25
"10582",63,60
"10583",18,5
"10584",59,60
"10585",68,24
"10586",75,15
"10587",64,20
"10588",59,50
"10589",34,1
"10590",51,50
"10591",68,12
"10592",72,20
"10593",75,100
"10594",66,100
"10595",55,30
"10596",58,15
"10597",59,30
"10598",50,30
"10599",33,50
"10600",60,5
"10601",53,15
"10602",35,10
"10603",64,50
"10604",44,15
"10605",51,10
"10606",47,30
"10607",55,15
"10608",58,60
