"","respondent_id","books.read"
"10296",10558,28
"10297",10559,46
"10298",10560,61
"10299",10561,1
"10300",10562,24
"10301",10563,26
"10302",10564,9
"10303",10565,32
"10304",10566,10
"10305",10567,11
"10306",10568,22
"10307",10569,15
"10308",10570,12
"10309",10571,1
"10310",10572,27
"10311",10573,55
"10312",10574,27
"10313",10575,37
"10314",10576,14
"10315",10577,25
"10316",10578,57
"10317",10579,39
"10318",10580,1
"10319",10581,1
"10320",10582,37
"10321",10583,23
"10322",10584,57
"10323",10585,13
"10324",10586,17
"10325",10587,17
"10326",10588,26
"10327",10589,23
"10328",10590,25
"10329",10591,35
"10330",10593,45
"10331",10594,3
"10332",10595,3
"10333",10596,12
"10334",10597,45
"10335",10598,43
"10336",10599,17
"10337",10600,17
"10338",10601,21
"10339",10602,10
"10340",10603,11
"10341",10604,3
"10342",10605,48
"10343",10606,37
"10344",10607,31
"10345",10608,26
"10346",10609,15
"10347",10610,66
"10348",10611,10
"10349",10612,23
"10350",10613,32
"10351",10614,49
"10352",10615,1
"10353",10616,20
"10354",10617,10
"10355",10618,20
"10356",10619,17
"10357",10620,46
"10358",10621,67
"10359",10622,26
"10360",10623,37
"10361",10624,15
"10362",10625,16
"10363",10626,53
"10364",10627,14
"10365",10628,13
"10366",10629,14
"10367",10630,1
"10368",10631,36
"10369",10632,77
"10370",10633,10
"10371",10634,56
"10372",10635,4
"10373",10636,17
"10374",10638,24
"10375",10639,14
"10376",10640,89
"10377",10641,23
"10378",10642,12
"10379",10643,52
"10380",10644,9
"10381",10645,22
"10382",10646,19
"10383",10647,1
"10384",10648,2
"10385",10649,33
"10386",10650,23
"10387",10651,15
"10388",10652,26
"10389",10653,5
"10390",10654,48
"10391",10655,24
"10392",10656,25
"10393",10657,18
"10394",10658,14
"10395",10659,13
"10396",10660,34
"10397",10661,52
"10398",10662,34
"10399",10663,19
"10400",10664,55
"10401",10665,51
"10402",10667,20
"10403",10668,21
"10404",10669,27
"10405",10670,9
"10406",10671,27
"10407",10672,3
"10408",10673,26
"10409",10674,43
"10410",10675,7
"10411",10676,5
"10412",10677,83
"10413",10678,10
"10414",10679,19
"10415",10680,11
"10416",10681,105
"10417",10682,9
"10418",10683,45
"10419",10684,17
"10420",10685,58
"10421",10686,1
"10422",10687,23
"10423",10688,23
"10424",10689,47
"10425",10690,35
"10426",10691,11
"10427",10692,48
"10428",10693,22
"10429",10694,61
"10430",10695,4
"10431",10696,2
"10432",10697,142
"10433",10698,18
"10434",10699,67
"10435",10700,4
"10436",10701,47
"10437",10702,3
"10438",10703,13
"10439",10704,5
"10440",10705,34
"10441",10706,42
"10442",10707,28
"10443",10708,8
"10444",10709,26
"10445",10710,1
"10446",10711,96
"10447",10712,64
"10448",10713,10
"10449",10714,1
"10450",10715,84
"10451",10716,72
"10452",10717,27
"10453",10718,10
"10454",10719,19
"10455",10720,5
"10456",10721,3
"10457",10722,29
"10458",10723,25
"10459",10724,18
"10460",10725,1
"10461",10726,29
"10462",10727,61
"10463",10728,4
"10464",10729,6
"10465",10730,47
"10466",10731,37
"10467",10732,24
"10468",10733,5
"10469",10734,15
"10470",10735,11
"10471",10736,63
"10472",10737,19
"10473",10738,71
"10474",10740,28
"10475",10741,16
"10476",10742,47
"10477",10743,10
"10478",10744,12
"10479",10745,13
"10480",10746,89
"10481",10747,16
"10482",10748,6
"10483",10749,54
"10484",10750,82
"10485",10751,128
"10486",10752,60
"10487",10753,47
"10488",10754,51
"10489",10756,62
"10490",10757,7
"10491",10758,8
"10492",10759,8
"10493",10761,26
"10494",10762,10
"10495",10763,15
"10496",10764,28
"10497",10765,13
"10498",10766,33
"10499",10767,19
"10500",10768,8
"10501",10769,34
"10502",10770,4
"10503",10771,29
"10504",10772,61
"10505",10773,23
"10506",10774,60
"10507",10775,48
"10508",10776,10
"10509",10777,26
"10510",10778,4
"10511",10779,20
"10512",10780,10
"10513",10781,52
"10514",10782,42
"10515",10783,27
"10516",10784,20
"10517",10785,18
"10518",10786,57
"10519",10787,25
"10520",10788,29
"10521",10789,32
"10522",10790,37
"10523",10791,4
"10524",10792,1
"10525",10793,15
"10526",10794,18
"10527",10795,35
"10528",10796,64
"10529",10797,28
"10530",10798,5
"10531",10799,62
"10532",10800,3
"10533",10801,22
"10534",10802,128
"10535",10803,38
"10536",10804,14
"10537",10805,9
"10538",10806,120
"10539",10807,12
"10540",10808,14
"10541",10809,36
"10542",10810,1
"10543",10811,23
"10544",10812,18
"10545",10813,3
"10546",10814,39
"10547",10815,1
"10548",10816,13
"10549",10817,25
"10550",10818,13
"10551",10819,5
"10552",10820,12
"10553",10821,26
"10554",10822,14
"10555",10823,91
"10556",10824,26
"10557",10825,3
"10558",10826,53
"10559",10827,2
"10560",10828,44
"10561",10829,28
"10562",10830,54
"10563",10831,22
"10564",10832,9
"10565",10833,8
"10566",10834,68
"10567",10835,19
"10568",10836,7
"10569",10837,33
"10570",10838,42
"10571",10839,24
"10572",10840,8
"10573",10841,133
"10574",10842,10
"10575",10843,125
"10576",10844,47
"10577",10845,12
"10578",10846,15
"10579",10847,40
"10580",10848,46
"10581",10849,16
"10582",10850,10
"10583",10851,41
"10584",10853,50
"10585",10854,4
"10586",10855,19
"10587",10856,33
"10588",10857,3
"10589",10858,21
"10590",10859,38
"10591",10860,24
"10592",10861,45
"10593",10862,3
"10594",10863,1
"10595",10864,67
"10596",10865,9
"10597",10866,29
"10598",10867,16
"10599",10868,7
"10600",10869,18
"10601",10870,17
"10602",10871,67
"10603",10872,66
"10604",10873,8
"10605",10874,14
"10606",10875,11
"10607",10876,7
"10608",10877,57
"10609",10878,32
"10610",10879,24
"10611",10880,11
"10612",10881,45
"10613",10882,17
"10614",10883,48
"10615",10884,32
"10616",10885,6
"10617",10886,32
"10618",10887,85
"10619",10888,48
"10620",10890,30
"10621",10891,30
"10622",10892,3
"10623",10893,28
"10624",10894,11
"10625",10895,27
"10626",10896,3
"10627",10897,1
"10628",10898,21
"10629",10899,14
"10630",10900,12
"10631",10901,78
"10632",10902,14
"10633",10903,32
"10634",10904,8
"10635",10905,23
"10636",10906,2
"10637",10907,27
"10638",10908,49
"10639",10909,1
"10640",10910,32
"10641",10911,11
"10642",10912,29
"10643",10913,13
"10644",10914,6
"10645",10915,36
"10646",10916,33
"10647",10917,5
"10648",10918,34
"10649",10919,20
"10650",10920,8
"10651",10921,80
"10652",10922,8
"10653",10923,43
"10654",10924,33
"10655",10925,49
"10656",10926,21
"10657",10927,3
"10658",10928,66
"10659",10929,54
"10660",10930,2
"10661",10931,11
"10662",10932,7
"10663",10933,5
"10664",10934,4
"10665",10935,38
"10666",10936,1
"10667",10937,17
"10668",10938,3
"10669",10939,36
"10670",10940,46
"10671",10941,38
"10672",10942,14
"10673",10943,37
"10674",10944,15
"10675",10945,31
"10676",10946,155
"10677",10947,1
"10678",10948,63
"10679",10949,25
"10680",10950,12
"10681",10951,2
"10682",10952,105
"10683",10953,24
"10684",10954,41
"10685",10955,6
"10686",10956,30
"10687",10957,33
"10688",10958,105
"10689",10959,30
"10690",10960,60
"10691",10961,41
"10692",10963,29
"10693",10964,5
"10694",10965,20
"10695",10966,15
"10696",10967,14
"10697",10968,9
"10698",10969,4
"10699",10970,29
"10700",10971,42
"10701",10972,36
"10702",10973,44
"10703",10974,47
"10704",10975,14
"10705",10976,8
"10706",10977,27
"10707",10978,20
"10708",10979,31
"10709",10980,32
"10710",10981,3
"10711",10982,14
"10712",10983,45
"10713",10984,119
"10714",10985,15
"10715",10987,1
"10716",10988,8
"10717",10989,3
"10718",10990,15
"10719",10991,75
"10720",10992,52
"10721",10993,9
"10722",10994,26
"10723",10995,43
"10724",10996,6
"10725",10997,14
"10726",10998,68
"10727",10999,18
"10728",11000,43
"10729",11001,15
"10730",11002,1
"10731",11003,1
"10732",11004,3
"10733",11005,4
"10734",11006,29
"10735",11007,35
"10736",11008,8
"10737",11009,37
"10738",11010,21
"10739",11011,33
"10740",11012,26
"10741",11013,14
"10742",11014,10
"10743",11015,8
"10744",11016,9
"10745",11017,9
"10746",11018,70
"10747",11019,16
"10748",11020,4
"10749",11021,60
"10750",11022,1
"10751",11023,5
"10752",11024,1
"10753",11025,89
"10754",11026,27
"10755",11027,1
"10756",11028,7
"10757",11029,16
"10758",11030,45
"10759",11031,15
"10760",11032,105
"10761",11033,12
"10762",11034,14
"10763",11035,13
"10764",11036,1
"10765",11037,21
"10766",11039,117
"10767",11040,24
"10768",11041,45
"10769",11042,6
"10770",11043,47
"10771",11044,21
"10772",11045,10
"10773",11046,32
"10774",11048,16
"10775",11049,23
"10776",11050,14
"10777",11051,3
"10778",11052,4
"10779",11053,8
"10780",11054,25
"10781",11055,44
"10782",11056,53
"10783",11057,10
"10784",11058,6
"10785",11059,36
"10786",11060,34
"10787",11061,19
"10788",11062,90
"10789",11063,30
"10790",11064,4
"10791",11065,3
"10792",11066,23
"10793",11067,26
"10794",11068,5
"10795",11069,20
"10796",11070,5
"10797",11071,1
"10798",11072,11
"10799",11073,31
"10800",11075,19
"10801",11076,21
"10802",11077,13
"10803",11078,45
"10804",11079,3
"10805",11082,19
"10806",11083,11
"10807",11084,27
"10808",11085,14
"10809",11086,29
"10810",11087,22
"10811",11088,12
"10812",11089,36
"10813",11090,10
"10814",11091,1
"10815",11092,36
"10816",11093,4
"10817",11094,94
"10818",11095,15
"10819",11096,37
"10820",11097,15
"10821",11098,12
"10822",11099,2
"10823",11100,83
"10824",11101,35
"10825",11102,7
"10826",11103,4
"10827",11104,33
"10828",11105,18
"10829",11106,2
"10830",11107,16
"10831",11108,55
"10832",11109,41
"10833",11111,1
"10834",11112,54
"10835",11114,3
"10836",11115,18
"10837",11116,30
"10838",11117,36
"10839",11118,30
"10840",11119,8
"10841",11120,64
"10842",11121,77
"10843",11122,11
"10844",11123,15
"10845",11124,9
"10846",11125,14
"10847",11126,9
"10848",11127,6
"10849",11128,18
"10850",11129,33
"10851",11130,5
"10852",11131,18
"10853",11132,7
"10854",11133,86
"10855",11134,96
"10856",11135,6
"10857",11136,27
"10858",11137,61
"10859",11138,63
"10860",11139,53
"10861",11140,1
"10862",11141,24
"10863",11142,29
"10864",11143,19
"10865",11144,5
"10866",11145,34
"10867",11146,15
"10868",11147,1
"10869",11148,12
"10870",11149,22
"10871",11150,54
"10872",11151,4
"10873",11152,7
"10874",11153,16
"10875",11154,8
"10876",11155,24
"10877",11156,1
"10878",11157,36
"10879",11158,51
"10880",11159,38
"10881",11160,55
"10882",11161,16
"10883",11162,31
"10884",11163,68
"10885",11164,19
"10886",11165,66
"10887",11166,1
"10888",11167,63
"10889",11168,1
"10890",11169,24
"10891",11170,5
"10892",11171,1
"10893",11172,56
"10894",11173,2
"10895",11174,31
"10896",11175,46
"10897",11176,34
"10898",11177,8
"10899",11178,10
"10900",11179,81
"10901",11180,2
"10902",11181,11
"10903",11182,31
"10904",11183,2
"10905",11184,16
"10906",11185,15
"10907",11186,56
"10908",11187,44
"10909",11188,42
"10910",11189,5
"10911",11190,26
"10912",11191,21
"10913",11192,8
"10914",11193,57
"10915",11194,43
"10916",11195,5
"10917",11196,51
"10918",11197,39
"10919",11198,64
"10920",11199,53
"10921",11200,9
"10922",11201,9
"10923",11202,8
"10924",11203,5
"10925",11204,58
"10926",11205,68
"10927",11206,30
"10928",11207,96
"10929",11208,55
"10930",11209,19
"10931",11210,10
"10932",11211,28
"10933",11212,11
"10934",11213,33
"10935",11214,46
"10936",11215,9
"10937",11216,61
"10938",11217,11
"10939",11218,11
"10940",11219,4
"10941",11220,42
"10942",11221,25
"10943",11222,18
"10944",11223,7
"10945",11224,8
"10946",11225,1
"10947",11226,7
"10948",11227,34
"10949",11228,29
"10950",11229,24
"10951",11231,23
"10952",11232,48
"10953",11233,18
"10954",11234,34
"10955",11235,31
"10956",11236,35
"10957",11237,45
"10958",11238,66
"10959",11239,46
"10960",11240,27
"10961",11241,46
"10962",11242,65
"10963",11243,12
"10964",11244,88
"10965",11245,25
"10966",11246,58
"10967",11247,21
"10968",11248,70
"10969",11249,1
"10970",11250,26
"10971",11251,42
"10972",11252,32
"10973",11253,82
"10974",11254,6
"10975",11255,8
"10976",11256,28
"10977",11257,33
"10978",11258,40
"10979",11259,37
"10980",11260,10
"10981",11261,1
"10982",11262,40
"10983",11263,55
"10984",11264,12
"10985",11265,5
"10986",11266,41
"10987",11267,14
"10988",11268,17
"10989",11269,1
"10990",11270,26
"10991",11271,57
"10992",11272,44
"10993",11273,62
"10994",11274,49
"10995",11276,63
"10996",11277,42
"10997",11278,18
"10998",11279,36
"10999",11280,86
"11000",11281,35
"11001",11282,16
"11002",11283,1
"11003",11284,34
"11004",11285,16
"11005",11286,35
"11006",11287,26
"11007",11288,13
"11008",11289,1
"11009",11290,12
"11010",11291,19
"11011",11292,22
"11012",11293,18
"11013",11294,20
"11014",11295,19
"11015",11296,19
"11016",11297,71
"11017",11298,28
"11018",11299,5
"11019",11300,11
"11020",11301,30
"11021",11302,44
"11022",11303,15
"11023",11304,4
"11024",11305,9
"11025",11306,35
"11026",11307,10
"11027",11308,1
"11028",11309,40
"11029",11310,5
"11030",11311,6
"11031",11312,11
"11032",11313,7
"11033",11314,32
"11034",11315,43
"11035",11316,23
"11036",11317,37
"11037",11318,92
"11038",11319,13
"11039",11320,12
"11040",11321,17
"11041",11322,23
"11042",11323,9
"11043",11324,14
"11044",11325,10
"11045",11326,61
"11046",11327,15
"11047",11328,28
"11048",11329,35
"11049",11330,33
"11050",11332,39
"11051",11333,6
"11052",11334,21
"11053",11335,17
"11054",11336,10
"11055",11337,4
"11056",11338,12
"11057",11339,4
"11058",11340,7
"11059",11341,21
"11060",11342,28
"11061",11343,56
"11062",11344,8
"11063",11345,31
"11064",11346,38
"11065",11347,23
"11066",11348,2
"11067",11349,23
"11068",11350,42
"11069",11351,23
"11070",11352,96
"11071",11353,49
"11072",11354,21
"11073",11355,1
"11074",11356,16
"11075",11357,62
"11076",11358,4
"11077",11359,39
"11078",11360,8
"11079",11361,1
"11080",11362,26
"11081",11363,26
"11082",11364,20
"11083",11365,15
"11084",11366,2
"11085",11367,22
"11086",11368,31
"11087",11369,27
"11088",11370,21
"11089",11371,22
"11090",11372,19
"11091",11373,12
"11092",11374,4
"11093",11375,12
"11094",11376,33
"11095",11377,48
"11096",11378,20
"11097",11379,41
"11098",11380,32
"11099",11381,28
"11100",11382,18
"11101",11383,39
"11102",11384,26
"11103",11385,28
"11104",11386,58
"11105",11387,18
"11106",11388,18
"11107",11389,30
"11108",11390,41
"11109",11391,46
"11110",11392,17
"11111",11393,14
"11112",11394,20
"11113",11395,48
"11114",11397,60
"11115",11398,3
"11116",11399,5
"11117",11400,24
"11118",11401,31
"11119",11402,38
"11120",11403,40
"11121",11404,19
"11122",11405,30
"11123",11406,38
"11124",11408,6
"11125",11409,2
"11126",11410,2
"11127",11411,12
"11128",11412,31
"11129",11413,7
"11130",11414,64
"11131",11415,4
"11132",11416,11
"11133",11417,36
"11134",11418,15
"11135",11419,31
"11136",11420,8
"11137",11421,31
"11138",11422,13
"11139",11423,26
"11140",11424,19
"11141",11425,30
"11142",11426,8
"11143",11427,49
"11144",11428,12
"11145",11429,1
"11146",11430,66
"11147",11431,9
"11148",11432,28
"11149",11433,40
"11150",11434,85
"11151",11435,53
"11152",11436,10
"11153",11437,55
"11154",11438,41
"11155",11439,10
"11156",11440,1
"11157",11441,38
"11158",11442,61
"11159",11443,14
"11160",11444,23
"11161",11445,84
"11162",11446,10
"11163",11447,50
"11164",11448,7
"11165",11449,93
"11166",11450,23
"11167",11451,19
"11168",11452,11
"11169",11453,26
"11170",11454,6
"11171",11455,5
"11172",11456,50
"11173",11457,16
"11174",11458,36
"11175",11459,7
"11176",11460,23
"11177",11461,20
"11178",11462,22
"11179",11463,6
"11180",11464,17
"11181",11465,8
"11182",11466,94
"11183",11467,37
"11184",11468,15
"11185",11469,28
"11186",11470,37
"11187",11471,23
"11188",11472,48
"11189",11473,26
"11190",11474,27
"11191",11475,18
"11192",11476,28
"11193",11477,40
"11194",11478,24
"11195",11479,8
"11196",11481,27
"11197",11482,7
"11198",11483,51
"11199",11484,17
"11200",11485,44
"11201",11487,6
"11202",11488,5
"11203",11489,22
"11204",11490,7
"11205",11491,16
"11206",11492,15
"11207",11493,4
"11208",11494,44
"11209",11495,94
"11210",11496,7
"11211",11497,41
"11212",11498,33
"11213",11499,1
"11214",11500,78
"11215",11501,8
"11216",11502,4
"11217",11503,6
"11218",11504,14
"11219",11505,47
"11220",11506,3
"11221",11507,4
"11222",11508,1
"11223",11509,17
"11224",11511,1
"11225",11512,52
"11226",11513,33
"11227",11514,27
"11228",11515,12
"11229",11516,1
"11230",11517,18
"11231",11518,1
"11232",11519,49
"11233",11520,13
"11234",11521,73
"11235",11522,40
"11236",11523,22
"11237",11524,12
"11238",11525,30
"11239",11526,99
"11240",11527,13
"11241",11528,19
"11242",11529,9
"11243",11530,35
"11244",11531,54
"11245",11532,3
"11246",11533,8
"11247",11534,20
"11248",11535,18
"11249",11536,16
"11250",11537,49
"11251",11538,29
"11252",11539,73
"11253",11540,4
"11254",11541,13
"11255",11542,6
"11256",11543,8
"11257",11546,18
"11258",11547,17
"11259",11548,6
"11260",11549,21
"11261",11550,55
"11262",11551,45
"11263",11552,2
"11264",11553,21
"11265",11554,32
"11266",11555,11
"11267",11556,13
"11268",11557,31
"11269",11558,18
"11270",11559,10
"11271",11560,18
"11272",11561,31
"11273",11562,17
"11274",11563,15
"11275",11564,58
"11276",11565,12
"11277",11566,9
"11278",11567,1
"11279",11568,51
"11280",11569,30
"11281",11570,12
"11282",11571,6
"11283",11572,11
"11284",11573,11
"11285",11574,29
"11286",11575,1
"11287",11576,1
"11288",11577,6
"11289",11578,33
"11290",11579,29
"11291",11580,49
"11292",11581,51
"11293",11582,9
"11294",11583,57
"11295",11584,20
"11296",11585,78
"11297",11586,4
"11298",11587,31
"11299",11588,61
"11300",11589,7
"11301",11590,57
"11302",11591,61
"11303",11592,44
"11304",11593,27
"11305",11594,9
"11306",11595,43
"11307",11596,50
"11308",11597,25
"11309",11598,25
"11310",11599,20
"11311",11600,1
"11312",11601,1
"11313",11602,8
"11314",11603,37
"11315",11604,36
"11316",11605,19
"11317",11606,19
"11318",11607,39
"11319",11608,61
"11320",11609,15
"11321",11610,23
"11322",11611,15
"11323",11612,43
"11324",11613,70
"11325",11614,15
"11326",11615,25
"11327",11617,5
"11328",11618,11
"11329",11620,85
"11330",11621,8
"11331",11622,22
"11332",11623,30
"11333",11624,17
"11334",11625,2
"11335",11626,14
"11336",11627,15
"11337",11628,28
"11338",11629,6
"11339",11630,26
"11340",11631,18
"11341",11632,38
"11342",11633,29
"11343",11634,9
"11344",11635,2
"11345",11636,28
"11346",11637,73
"11347",11638,7
"11348",11639,18
"11349",11640,6
"11350",11641,58
"11351",11642,35
"11352",11643,32
"11353",11644,41
"11354",11645,12
"11355",11646,23
"11356",11647,23
"11357",11648,34
"11358",11649,18
"11359",11650,62
"11360",11651,4
"11361",11652,14
"11362",11653,17
"11363",11654,6
"11364",11655,8
"11365",11656,71
"11366",11657,4
"11367",11658,9
"11368",11659,69
"11369",11660,9
"11370",11661,11
"11371",11662,22
"11372",11663,22
"11373",11664,8
"11374",11665,19
"11375",11666,27
"11376",11667,39
"11377",11668,69
"11378",11669,9
"11379",11670,44
"11380",11671,15
"11381",11672,8
"11382",11673,60
"11383",11674,91
"11384",11675,77
"11385",11676,24
"11386",11677,46
"11387",11678,30
"11388",11679,2
"11389",11680,66
"11390",11681,14
"11391",11682,1
"11392",11683,3
"11393",11684,8
"11394",11685,12
"11395",11686,20
"11396",11687,19
"11397",11688,5
"11398",11689,58
"11399",11690,17
"11400",11691,63
"11401",11692,19
"11402",11693,19
"11403",11694,5
"11404",11695,81
"11405",11696,29
"11406",11697,1
"11407",11698,10
"11408",11699,19
"11409",11700,17
"11410",11701,16
"11411",11702,7
"11412",11703,1
"11413",11704,2
"11414",11705,11
"11415",11706,16
"11416",11707,51
"11417",11708,1
"11418",11709,10
"11419",11710,34
"11420",11711,51
"11421",11712,74
"11422",11713,24
"11423",11714,1
"11424",11715,38
"11425",11716,87
"11426",11717,5
"11427",11718,25
"11428",11719,13
"11429",11720,26
"11430",11721,9
"11431",11722,11
"11432",11723,11
"11433",11724,45
"11434",11725,72
"11435",11726,34
"11436",11727,15
"11437",11728,1
"11438",11729,35
"11439",11730,8
"11440",11731,2
"11441",11732,24
"11442",11733,27
"11443",11734,26
"11444",11735,22
"11445",11736,5
"11446",11737,22
"11447",11738,67
"11448",11739,7
"11449",11740,7
"11450",11741,23
"11451",11742,2
"11452",11743,1
"11453",11744,6
"11454",11745,29
"11455",11746,1
"11456",11747,85
"11457",11748,58
"11458",11749,4
"11459",11750,54
"11460",11751,30
"11461",11752,33
"11462",11753,34
"11463",11754,2
"11464",11755,3
"11465",11756,48
"11466",11757,163
"11467",11758,16
"11468",11759,33
"11469",11760,1
"11470",11761,27
"11471",11762,21
"11472",11763,109
"11473",11764,12
"11474",11765,7
"11475",11766,18
"11476",11767,3
"11477",11768,26
"11478",11769,22
"11479",11770,5
"11480",11771,56
"11481",11772,18
"11482",11773,12
"11483",11774,42
"11484",11775,1
"11485",11776,8
"11486",11777,39
"11487",11778,18
"11488",11779,66
"11489",11780,17
"11490",11781,77
"11491",11782,86
"11492",11783,2
"11493",11784,3
"11494",11785,11
"11495",11786,27
"11496",11787,29
"11497",11788,11
"11498",11789,1
"11499",11790,9
"11500",11791,10
"11501",11792,10
"11502",11793,7
"11503",11794,6
"11504",11795,9
"11505",11796,7
"11506",11797,63
"11507",11798,89
"11508",11799,58
"11509",11800,24
"11510",11801,27
"11511",11802,2
"11512",11803,31
"11513",11804,88
"11514",11805,11
"11515",11806,20
"11516",11807,1
"11517",11808,22
"11518",11809,31
"11519",11811,28
"11520",11812,76
"11521",11813,63
"11522",11814,5
"11523",11815,24
"11524",11816,9
"11525",11817,3
"11526",11818,40
"11527",11819,37
"11528",11820,24
"11529",11821,58
"11530",11822,7
"11531",11823,39
"11532",11824,22
"11533",11825,7
"11534",11826,11
"11535",11827,20
"11536",11828,32
"11537",11829,5
"11538",11830,5
"11539",11831,51
"11540",11832,6
"11541",11833,18
"11542",11834,8
"11543",11835,107
"11544",11836,9
"11545",11837,25
"11546",11838,24
"11547",11839,36
"11548",11840,5
"11549",11841,23
"11550",11842,20
"11551",11843,6
"11552",11844,59
"11553",11845,18
"11554",11846,9
"11555",11847,5
"11556",11848,116
"11557",11849,1
"11558",11850,8
"11559",11851,44
"11560",11852,5
"11561",11853,36
"11562",11854,27
"11563",11855,1
"11564",11856,35
"11565",11857,29
"11566",11858,26
"11567",11859,39
"11568",11860,30
"11569",11861,10
"11570",11862,12
"11571",11863,32
"11572",11864,12
"11573",11865,22
"11574",11866,3
"11575",11867,71
"11576",11868,79
"11577",11869,1
"11578",11870,88
"11579",11871,34
"11580",11872,49
"11581",11873,23
"11582",11874,9
"11583",11875,18
"11584",11876,5
"11585",11877,22
"11586",11878,22
"11587",11879,14
"11588",11880,61
"11589",11881,10
"11590",11882,20
"11591",11883,1
"11592",11884,97
"11593",11885,14
"11594",11886,95
"11595",11887,3
"11596",11888,32
"11597",11889,8
"11598",11890,24
"11599",11891,12
"11600",11892,10
"11601",11893,62
"11602",11894,77
"11603",11895,6
"11604",11896,37
"11605",11897,26
"11606",11898,28
"11607",11899,18
"11608",11900,15
"11609",11901,9
"11610",11902,17
"11611",11903,24
"11612",11904,16
"11613",11906,33
"11614",11907,4
"11615",11908,18
"11616",11909,5
"11617",11910,114
"11618",11911,13
"11619",11912,7
"11620",11913,4
"11621",11914,33
"11622",11915,15
"11623",11916,18
"11624",11917,50
"11625",11918,42
"11626",11920,1
"11627",11922,38
"11628",11923,48
"11629",11924,39
"11630",11925,10
"11631",11926,12
"11632",11927,137
"11633",11928,8
"11634",11929,23
"11635",11930,45
"11636",11932,14
"11637",11933,53
"11638",11934,7
"11639",11935,37
"11640",11936,5
"11641",11937,16
"11642",11938,15
"11643",11939,1
"11644",11940,2
"11645",11941,1
"11646",11942,37
"11647",11943,11
"11648",11944,46
"11649",11945,1
"11650",11946,35
"11651",11947,29
"11652",11949,45
"11653",11950,29
"11654",11951,58
"11655",11953,98
"11656",11954,2
"11657",11955,12
"11658",11956,65
"11659",11957,104
"11660",11958,25
"11661",11959,17
"11662",11960,3
"11663",11961,88
"11664",11962,28
"11665",11963,20
"11666",11964,16
"11667",11965,14
"11668",11966,5
"11669",11967,35
"11670",11968,15
"11671",11969,32
"11672",11970,22
"11673",11971,48
"11674",11972,8
"11675",11973,5
"11676",11974,39
"11677",11975,21
"11678",11976,36
"11679",11977,25
"11680",11978,29
"11681",11979,21
"11682",11980,39
"11683",11981,48
"11684",11982,6
"11685",11983,35
"11686",11984,68
"11687",11985,74
"11688",11986,3
"11689",11987,92
"11690",11988,74
"11691",11989,4
"11692",11990,23
"11693",11991,9
"11694",11992,77
"11695",11993,8
"11696",11994,7
"11697",11995,1
"11698",11996,3
"11699",11997,18
"11700",11998,13
"11701",11999,22
"11702",12000,26
"11703",12001,79
"11704",12002,1
"11705",12003,24
"11706",12004,45
"11707",12005,16
"11708",12006,23
"11709",12007,2
"11710",12008,2
"11711",12009,1
"11712",12010,22
"11713",12011,3
"11714",12012,67
"11715",12013,67
"11716",12015,42
"11717",12016,5
"11718",12017,45
"11719",12018,42
"11720",12019,67
"11721",12020,29
"11722",12021,8
"11723",12022,24
"11724",12023,1
"11725",12024,18
"11726",12025,13
"11727",12026,14
"11728",12027,6
"11729",12028,7
"11730",12029,25
"11731",12030,8
"11732",12031,22
"11733",12032,10
"11734",12033,32
"11735",12034,207
"11736",12035,31
"11737",12036,25
"11738",12037,56
"11739",12038,22
"11740",12039,21
"11741",12040,1
"11742",12041,8
"11743",12042,36
"11744",12043,61
"11745",12044,21
"11746",12045,17
"11747",12046,11
"11748",12047,23
"11749",12048,64
"11750",12049,52
"11751",12050,39
"11752",12051,10
"11753",12052,45
"11754",12053,32
"11755",12054,20
"11756",12055,65
"11757",12056,5
"11758",12057,4
"11759",12058,3
"11760",12059,14
"11761",12060,7
"11762",12061,21
"11763",12062,55
"11764",12063,5
"11765",12064,26
"11766",12065,24
"11767",12066,11
"11768",12067,13
"11769",12068,219
"11770",12069,74
"11771",12070,93
"11772",12071,28
"11773",12072,12
"11774",12073,30
"11775",12074,66
"11776",12075,24
"11777",12076,7
"11778",12077,24
"11779",12079,17
"11780",12080,9
"11781",12081,7
"11782",12082,34
"11783",12083,29
"11784",12084,3
"11785",12085,35
"11786",12086,25
"11787",12087,22
"11788",12088,26
"11789",12089,16
"11790",12090,22
"11791",12091,8
"11792",12092,1
"11793",12093,42
"11794",12094,10
"11795",12095,13
"11796",12096,27
"11797",12097,41
"11798",12098,21
"11799",12099,13
"11800",12100,31
"11801",12101,8
"11802",12102,53
"11803",12103,17
"11804",12104,19
"11805",12105,76
"11806",12106,4
"11807",12107,3
"11808",12108,6
"11809",12109,6
"11810",12110,1
"11811",12111,20
"11812",12112,19
"11813",12113,29
"11814",12114,6
"11815",12115,8
"11816",12116,37
"11817",12117,4
"11818",12118,32
"11819",12119,46
"11820",12120,16
"11821",12121,13
"11822",12122,51
"11823",12123,7
"11824",12124,38
"11825",12125,3
"11826",12126,10
"11827",12127,26
"11828",12128,96
"11829",12129,27
"11830",12130,6
"11831",12131,29
"11832",12132,10
"11833",12133,19
"11834",12134,15
"11835",12135,60
"11836",12136,11
"11837",12137,100
"11838",12138,4
"11839",12139,35
"11840",12140,11
"11841",12141,30
"11842",12142,10
"11843",12143,16
"11844",12144,43
"11845",12145,7
"11846",12146,9
"11847",12147,59
"11848",12148,47
"11849",12149,19
