"","respondent.id","book.id"
"1460",4071,1
"1461",4072,1
"1462",4074,1
"1463",4076,1
"1464",4078,4
"1465",4079,1
"1466",4084,6
"1467",4085,1
"1468",4087,1
"1469",4093,1
"1470",4097,1
"1471",4106,1
"1472",4109,3
"1473",4110,4
"1474",4114,1
"1475",4117,2
"1476",4119,1
"1477",4121,2
"1478",4124,2
"1479",4125,1
"1480",4126,4
"1481",4130,1
"1482",4134,2
"1483",4138,1
"1484",4140,1
"1485",4142,1
"1486",4143,1
"1487",4147,4
"1488",4154,1
"1489",4155,4
"1490",4156,1
"1491",4157,1
"1492",4158,1
"1493",4159,6
"1494",4164,2
"1495",4169,4
"1496",4174,1
"1497",4175,2
"1498",4177,4
"1499",4178,1
"1500",4179,2
"1501",4183,2
"1502",4189,1
"1503",4190,1
"1504",4196,5
"1505",4197,1
"1506",4200,1
"1507",4202,6
"1508",4205,1
"1509",4208,1
"1510",4213,2
"1511",4231,2
"1512",4236,2
"1513",4238,3
"1514",4243,2
"1515",4246,2
"1516",4248,2
"1517",4250,1
"1518",4252,1
"1519",4254,1
"1520",4256,1
"1521",4258,1
"1522",4259,2
"1523",4260,1
"1524",4265,2
"1525",4266,1
"1526",4267,2
"1527",4276,1
"1528",4280,1
"1529",4281,1
"1530",4283,1
"1531",4288,3
"1532",4292,1
"1533",4293,1
"1534",4294,1
"1535",4295,2
"1536",4296,5
"1537",4297,1
"1538",4298,4
"1539",4300,1
"1540",4301,1
"1541",4304,2
"1542",4306,1
"1543",4307,1
"1544",4310,2
"1545",4317,1
"1546",4319,2
"1547",4323,1
"1548",4325,2
"1549",4326,2
"1550",4327,1
"1551",4328,1
"1552",4330,4
"1553",4332,1
"1554",4333,1
"1555",4334,1
"1556",4336,1
"1557",4339,2
"1558",4343,2
"1559",4353,1
"1560",4357,1
"1561",4358,4
"1562",4359,2
"1563",4363,2
"1564",4365,1
"1565",4366,5
"1566",4370,1
"1567",4372,3
"1568",4375,1
"1569",4377,2
"1570",4383,1
"1571",4385,1
"1572",4387,2
"1573",4388,1
"1574",4391,2
"1575",4393,1
"1576",4396,1
"1577",4397,4
"1578",4399,1
"1579",4401,1
"1580",4404,1
"1581",4406,3
"1582",4411,1
"1583",4412,1
"1584",4418,1
"1585",4419,3
"1586",4421,1
"1587",4422,1
"1588",4423,1
"1589",4425,1
"1590",4428,1
"1591",4430,1
"1592",4432,1
"1593",4435,1
"1594",4440,1
"1595",4441,1
"1596",4445,3
"1597",4446,1
"1598",4449,2
"1599",4458,1
"1600",4460,5
"1601",4464,2
"1602",4466,4
"1603",4467,1
"1604",4472,1
"1605",4474,1
"1606",4477,1
"1607",4478,1
"1608",4479,1
"1609",4482,4
"1610",4488,1
"1611",4489,3
"1612",4490,1
"1613",4491,1
"1614",4493,1
"1615",4497,1
"1616",4502,1
"1617",4507,1
"1618",4509,1
"1619",4512,5
"1620",4513,1
"1621",4515,3
"1622",4517,1
"1623",4522,4
"1624",4525,3
"1625",4526,1
"1626",4528,1
"1627",4529,5
"1628",4530,1
"1629",4531,1
"1630",4532,1
"1631",4535,1
"1632",4536,4
"1633",4543,2
"1634",4545,3
"1635",4549,4
"1636",4552,1
"1637",4558,1
"1638",4559,3
"1639",4560,3
"1640",4563,1
"1641",4564,1
"1642",4568,3
"1643",4571,2
"1644",4577,4
"1645",4580,1
"1646",4582,4
"1647",4583,4
"1648",4585,1
"1649",4590,2
"1650",4592,1
"1651",4593,1
"1652",4596,1
"1653",4597,1
"1654",4599,2
"1655",4600,1
"1656",4601,3
"1657",4605,1
"1658",4607,2
"1659",4608,1
"1660",4610,1
"1661",4615,1
"1662",4617,1
"1663",4620,1
"1664",4627,1
"1665",4631,1
"1666",4633,1
"1667",4635,1
"1668",4636,1
"1669",4638,3
"1670",4639,1
"1671",4641,1
"1672",4646,1
"1673",4648,1
"1674",4651,1
"1675",4654,1
"1676",4657,1
"1677",4659,1
"1678",4664,1
"1679",4667,1
"1680",4669,1
"1681",4671,2
"1682",4673,1
"1683",4675,1
"1684",4681,1
"1685",4695,1
"1686",4696,1
"1687",4697,2
"1688",4700,1
"1689",4702,3
"1690",4703,1
"1691",4704,2
"1692",4710,2
"1693",4712,1
"1694",4713,2
"1695",4715,2
"1696",4716,1
"1697",4717,4
"1698",4718,1
"1699",4720,5
